target,seed,mae,rmse,r2,error_mean,error_std
spin,42,0.12933526933193207,0.15955001370435312,0.9274063110351562,0.006212362088263035,0.15942902863025665
spin,43,0.13148260116577148,0.1627314249284993,0.9251098036766052,0.00683125015348196,0.1625879853963852
spin,44,0.13329851627349854,0.16648313107466636,0.9201329946517944,-0.007206538692116737,0.1663270890712738
spin,45,0.12154241651296616,0.15236498611331584,0.9285991191864014,-0.0006607567775063217,0.15236355364322662
spin,46,0.12166004627943039,0.15844065883128475,0.927765965461731,0.0040505980141460896,0.1583888679742813
