# N Perid_fraq I0 I1 Q0 U0 Q1 U1 X0 Y0 X1 Y1 DPA dt(min)
# First row Period = 263.834693 [M] ; 89.995136 [min] 
263.834693 89.995136
90 0.333351 201.443915 5.392842 0.281480 0.345103 -0.000020 0.028548 8.981240 -3.364259 -2.179649 5.084871 133.737890 10.768085
96 0.355575 202.034841 6.509313 0.179307 0.386994 -0.007434 0.033728 9.439437 -2.324757 -2.933846 4.716534 135.718563 10.555477
102 0.377798 196.741049 5.766204 0.064537 0.392119 -0.013535 0.026762 9.741967 -1.228935 -3.686458 4.212268 138.381304 10.298569
108 0.400022 187.817145 6.600309 -0.046385 0.363516 -0.021114 0.025859 9.869708 -0.104293 -4.230430 3.696495 139.458883 9.856761
114 0.422245 187.537104 6.582985 -0.153283 0.328011 -0.025785 0.018901 9.906006 1.039064 -4.756262 3.060748 141.249931 9.699306
120 0.444468 194.424481 6.156273 -0.263215 0.278215 -0.026788 0.009659 9.821136 2.203912 -5.208140 2.312413 143.410858 9.465133
126 0.466692 201.350887 7.463369 -0.365637 0.199661 -0.033089 0.002506 9.572032 3.357606 -5.500368 1.583088 144.613920 9.133789
132 0.488915 202.120497 8.545750 -0.438989 0.090887 -0.035988 -0.007911 9.130863 4.481786 -5.698873 0.802915 145.836757 8.891591
138 0.511139 202.125226 9.588337 -0.485244 -0.032568 -0.035728 -0.020110 8.533970 5.562317 -5.770257 0.010207 146.802925 8.631854
144 0.533362 204.550275 9.875568 -0.509120 -0.166592 -0.028602 -0.030697 7.772251 6.600797 -5.759351 -0.793995 147.508931 8.360273
150 0.555586 208.255209 10.715072 -0.505641 -0.303162 -0.020027 -0.041653 6.837644 7.538988 -5.622708 -1.587445 147.972949 7.926510
156 0.577809 210.732094 10.918963 -0.471321 -0.428858 -0.007362 -0.048102 5.756513 8.379797 -5.367392 -2.361028 148.231078 7.655761
162 0.600032 213.442496 11.375093 -0.418286 -0.534455 0.007743 -0.052093 4.529434 9.082566 -4.986020 -3.122667 148.563499 7.400756
168 0.622256 216.930723 12.900390 -0.366853 -0.613925 0.026212 -0.056645 3.168102 9.635523 -4.499941 -3.825792 148.571313 7.234539
174 0.644479 209.075702 13.365683 -0.351370 -0.630801 0.044499 -0.051122 1.723304 9.933361 -3.887307 -4.459611 148.764413 6.927578
180 0.666703 207.947702 13.833601 -0.348341 -0.497934 0.061820 -0.039746 0.171810 10.035205 -3.159593 -5.012900 148.757929 6.936707
186 0.688926 219.014708 14.664846 -0.105677 -0.299981 0.077261 -0.024552 -1.411758 9.982042 -2.389943 -5.422081 148.163146 6.875539
192 0.711150 233.049489 14.054071 0.197874 -0.185757 0.080657 -0.002233 -2.969664 9.714818 -1.503774 -5.714932 148.260348 6.892635
198 0.733373 235.582265 14.610324 0.364311 -0.025810 0.081865 0.017693 -4.458477 9.153230 -0.621578 -5.863569 147.978455 6.920454
204 0.755596 236.651828 14.807496 0.438095 0.148830 0.073576 0.026141 -5.836527 8.368773 0.297298 -5.864401 148.009558 7.102154
210 0.777820 240.006002 13.888073 0.440921 0.317060 0.060987 0.034175 -7.052059 7.396466 1.185224 -5.725882 148.060223 7.356816
216 0.800043 241.386467 13.479707 0.378643 0.458816 0.049189 0.046301 -8.091326 6.259302 1.992013 -5.461330 147.764258 7.600728
222 0.822267 241.767055 12.904712 0.269383 0.558553 0.034194 0.053438 -8.917085 4.998339 2.728447 -5.089803 147.466196 7.831883
228 0.844490 243.209364 12.586068 0.132488 0.612972 0.018493 0.057425 -9.524475 3.648791 3.405553 -4.615844 147.381428 8.261362
234 0.866714 232.688083 11.994250 -0.015230 0.585303 0.004247 0.056126 -9.833788 2.249931 3.926192 -4.103440 146.622675 8.520146
240 0.888937 222.828037 9.782516 -0.146236 0.514598 -0.008607 0.043642 -9.924823 0.834238 4.434679 -3.498444 146.535422 8.856237
246 0.911160 230.754114 9.525799 -0.270843 0.445660 -0.017945 0.038373 -9.867379 -0.586556 4.799916 -2.914386 145.333068 9.310960
252 0.933384 239.863750 9.059683 -0.374220 0.341827 -0.025429 0.030388 -9.602740 -1.948562 5.090675 -2.263190 144.560675 9.653255
258 0.955607 237.854813 8.292913 -0.425667 0.194804 -0.028806 0.021643 -9.071133 -3.236800 5.275054 -1.673518 142.760669 9.997064
264 0.977831 235.790016 8.293131 -0.434845 0.041936 -0.033247 0.013668 -8.358713 -4.421604 5.409089 -1.013208 141.512533 10.289460
