# N Perid_fraq I0 I1 Q0 U0 Q1 U1 X0 Y0 X1 Y1 DPA dt(min)
# First row Period = 161.235529 [M] ; 54.998125 [min] 
161.235529 54.998125
0 0.000000 204.699330 18.806913 -0.364454 -0.289593 0.010924 -0.068067 4.988135 5.561180 -3.768853 -3.093254 171.267855 6.254602
6 0.036365 213.154723 22.121247 -0.325440 -0.429030 0.049082 -0.075120 3.608232 6.509473 -3.107851 -3.951465 170.814551 5.829170
12 0.072730 223.365947 25.077231 -0.324100 -0.521591 0.094287 -0.061968 1.921356 7.146103 -2.217688 -4.696816 169.773889 5.464421
18 0.109095 233.608828 27.107823 -0.299688 -0.370991 0.129279 -0.024297 0.038546 7.348869 -1.101782 -5.262630 168.475889 5.229234
24 0.145460 239.209286 28.995987 0.053838 -0.066026 0.132423 0.016483 -1.889298 7.049134 0.236724 -5.547517 167.439746 5.284790
30 0.181824 244.115592 27.329358 0.261937 0.152223 0.103200 0.053129 -3.656677 6.279693 1.658897 -5.470695 166.656728 5.404912
36 0.218189 248.452298 25.819367 0.257361 0.354029 0.070981 0.088316 -5.112471 5.110514 2.992153 -5.044513 165.663329 5.746617
42 0.254554 252.426900 24.028073 0.136094 0.473638 0.027004 0.103158 -6.161741 3.699301 4.142343 -4.303202 164.888028 6.231411
48 0.290919 251.794347 21.573928 -0.034067 0.480636 -0.015878 0.094819 -6.768315 2.135502 5.037080 -3.342514 163.943722 6.777323
54 0.327284 249.820503 18.448616 -0.187382 0.390122 -0.045466 0.068988 -6.936395 0.545185 5.648736 -2.250986 162.767105 7.323649
60 0.363649 246.983227 16.652335 -0.283401 0.234113 -0.063906 0.040040 -6.673039 -0.981616 6.004882 -1.045743 161.752788 7.930372
66 0.400014 241.281047 14.477031 -0.299987 0.052123 -0.066461 0.010048 -6.032078 -2.373962 6.075524 0.163154 160.055843 8.492502
72 0.436379 231.402763 13.435913 -0.237946 -0.109618 -0.062435 -0.015595 -5.071406 -3.545401 5.863059 1.359136 158.094156 8.984354
78 0.472743 223.844419 12.860568 -0.125301 -0.225704 -0.051518 -0.036853 -3.857908 -4.478709 5.387095 2.490387 155.551745 9.325887
84 0.509108 216.604049 12.135435 0.011519 -0.281403 -0.032014 -0.050849 -2.489482 -5.118761 4.573680 3.592702 154.085949 9.736270
90 0.545473 210.006148 11.278262 0.147883 -0.279735 -0.010266 -0.051690 -1.031050 -5.476102 3.408072 4.492047 153.475688 9.891767
96 0.581838 205.248617 12.228846 0.261130 -0.231437 0.005227 -0.047413 0.434988 -5.538516 1.921317 5.061324 154.722138 10.006302
102 0.618203 199.541535 11.120055 0.327538 -0.148291 0.016647 -0.007679 1.862551 -5.337384 0.281631 5.140096 157.626731 9.965651
108 0.654568 196.200475 12.024168 0.353228 -0.049567 0.020444 0.033415 3.178674 -4.903778 -1.186361 4.785233 160.972414 9.992809
114 0.690933 192.579542 10.507655 0.337095 0.053993 0.005112 0.043985 4.355075 -4.245353 -2.356452 4.132609 163.961264 9.841044
120 0.727298 189.595736 10.140622 0.281399 0.145602 -0.013381 0.039807 5.356982 -3.405946 -3.280576 3.257788 167.647712 9.565615
126 0.763662 187.459277 9.859771 0.193255 0.212606 -0.024617 0.029228 6.163117 -2.421071 -3.858598 2.410569 169.452379 9.283549
132 0.800027 187.873323 10.527083 0.081774 0.247402 -0.033163 0.018205 6.740658 -1.302675 -4.231565 1.569094 170.592806 8.902569
138 0.836392 188.928580 11.007023 -0.042538 0.240628 -0.036399 0.003898 7.078519 -0.102990 -4.464359 0.701604 171.902215 8.442588
144 0.872757 191.060872 12.062989 -0.167415 0.187476 -0.036891 -0.011187 7.152325 1.171694 -4.546840 -0.136704 172.418556 7.987797
150 0.909122 192.866986 13.488205 -0.274193 0.087155 -0.032751 -0.027651 6.938137 2.481265 -4.504855 -0.965067 172.413183 7.584293
156 0.945487 196.929310 15.712193 -0.347709 -0.050748 -0.023101 -0.046219 6.414645 3.776768 -4.340471 -1.797246 172.004419 6.946985
162 0.981852 201.997560 17.865308 -0.372234 -0.211078 -0.002565 -0.062916 5.546714 5.004185 -3.999964 -2.677384 171.740017 6.475015
