target,seed,mae,rmse,r2,error_mean,error_std
incl,42,0.04933815449476242,0.06490529282396275,0.9544817209243774,0.016041811555624008,0.0628916323184967
incl,43,0.04680054634809494,0.06495010346420202,0.9560396075248718,0.020407844334840775,0.06166065111756325
incl,44,0.046151936054229736,0.06460920134339987,0.9505912065505981,0.01631758362054825,0.06251467764377594
