target,seed,mae,rmse,r2,error_mean,error_std
spin,42,0.10960116982460022,0.13996712793644,0.9385231137275696,0.007773066405206919,0.1397511214017868
spin,43,0.1057925894856453,0.13766056325738704,0.9429060220718384,-0.011894813738763332,0.13714569807052612
spin,44,0.09877004474401474,0.12338377229950925,0.9542095065116882,0.005929849110543728,0.12324120104312897
