target,seed,mae,rmse,r2,error_mean,error_std
incl,42,0.03283398598432541,0.04570906969272824,0.9774709343910217,0.008722024038434029,0.044869206845760345
incl,43,0.03136051446199417,0.045694366761117475,0.9772931337356567,-0.0032265326008200645,0.04558030888438225
incl,44,0.033376652747392654,0.04772497726510952,0.9748432040214539,-0.0040818690322339535,0.04755009710788727
incl,45,0.03281405568122864,0.04617502696353278,0.9768798351287842,0.009336178191006184,0.04522133246064186
incl,46,0.03221308812499046,0.047437111344868804,0.9753904938697815,0.004839833825826645,0.04718957096338272
