target,seed,mae,rmse,r2,error_mean,error_std
spin,42,0.11283845454454422,0.16947404450044373,0.9115240573883057,0.01968535967171192,0.16832688450813293
spin,43,0.10966963320970535,0.16474729061539914,0.9167634844779968,-0.004585193004459143,0.16468346118927002
spin,44,0.11138257384300232,0.16695514067243922,0.9149860739707947,0.0203363299369812,0.16571195423603058
spin,45,0.10772839933633804,0.1648553017098693,0.9145361185073853,0.016743363812565804,0.16400282084941864
spin,46,0.11130112409591675,0.16366131300066378,0.9153069853782654,0.009785668924450874,0.16336850821971893
