target,seed,mae,rmse,r2,error_mean,error_std
incl,42,0.06863310933113098,0.09239949606000969,0.907938539981842,0.005562287755310535,0.09223192930221558
incl,43,0.06759639084339142,0.09252679061514954,0.9068962335586548,0.007520877290517092,0.09222062677145004
incl,44,0.06628752499818802,0.09024108226007824,0.9100558757781982,0.007048333529382944,0.08996540307998657
incl,45,0.06748087704181671,0.09120497204143983,0.9097985029220581,0.009188452735543251,0.09074094146490097
incl,46,0.06755506992340088,0.09148759177405702,0.908464252948761,0.002179647795855999,0.09146162867546082
