target,seed,mae,rmse,r2,error_mean,error_std
incl,42,0.02549920231103897,0.03466174412306692,0.9870184659957886,0.01531896274536848,0.03109285794198513
incl,43,0.029361888766288757,0.041502959577198295,0.9820501804351807,0.020245159044861794,0.03623022511601448
incl,44,0.024347320199012756,0.03233845208667813,0.9876219034194946,0.009282640181481838,0.030977539718151093
