target,seed,mae,rmse,r2,error_mean,error_std
spin,42,0.021240869536995888,0.028498835062491252,0.9974513053894043,-0.006633163895457983,0.027716146782040596
spin,43,0.02549050748348236,0.035849234912343354,0.9961280226707458,0.006824647542089224,0.035193633288145065
spin,44,0.028872482478618622,0.03987377492850533,0.9952177405357361,0.010308797471225262,0.038518134504556656
spin,45,0.03048270381987095,0.0413190722984419,0.9947689175605774,-0.0031341153662651777,0.04120003804564476
spin,46,0.022546106949448586,0.03284666739052874,0.9965240955352783,0.0037300381809473038,0.0326341912150383
